,Дата,Время,Цена до,Цена после,Разница в долларах,Дельта в процентах,Текст новости
350,2021-03-10,10:44:01,234.968094,239.219894, 4.2, 1.8,"Oracle Earnings Later Today Could Give A Status Check On Business Software, Cloud Demand
"
351,2021-03-09,14:12:23,231.759995,233.199997, 1.4, 0.6,"'Halftime Report' Final Trades: Boeing, GoDaddy And More
"
352,2021-03-09,14:06:21,231.759995,233.199997, 1.4, 0.6,"8 Industrials Stocks Showing Unusual Options Activity In Today's Session
"
353,2021-03-08,13:38:18,228.345001,227.071899,-1.2,-0.5,"8 Industrials Stocks Showing Unusual Options Activity In Today's Session
"
354,2021-03-08,13:19:01,229.039993,228.345001,-0.6,-0.3,"How Boredom May Prevent A Historic Stimulus Bill From Stimulating A Sell-off
"
355,2021-03-05,11:29:16,220.410004,214.800003,-5.6,-2.5,"Benzinga's Top Ratings Upgrades, Downgrades For March 5, 2021
"
356,2021-03-04,11:38:22,230.300003,230.830002, 0.5, 0.2,"Unusual Options Activity Insight: Boeing
"
357,2021-03-04,10:41:47,232.080002,230.300003,-1.7,-0.7,"More Pressure On Tech Sector To Start Day, With Apple, Microsoft Both Lower
"
358,2021-03-03,14:10:10,233.960007,229.860001,-4.1,-1.7,"Accelerated Vaccine Timeline Will 'Inspire Confidence' In Travel Says Marriott CEO
"
359,2021-02-26,11:40:48,213.809998,215.279999, 1.4, 0.6,"United Cargo's March Schedule Dented By Removal Of Boeing 777s
"
360,2021-02-26,10:46:05,211.520004,213.809998, 2.2, 1.0,"Boeing 777 Experiences Engine Problem Again, This Time Over Russia
"
361,2021-02-25,13:40:51,219.940002,221.250000, 1.3, 0.5,"7 Industrials Stocks With Unusual Options Alerts In Today's Session
"
362,2021-02-25,11:02:25,226.050003,223.039993,-3.0,-1.3,"Understanding Boeing's Unusual Options Activity
"
363,2021-02-25,10:59:57,226.050003,223.039993,-3.0,-1.3,"Nvidia Becomes Latest Company To Beat Earnings Estimates But Get Punished
"
364,2021-02-24,13:41:40,227.940002,227.899994,-0.0,-0.0,"10 Industrials Stocks Showing Unusual Options Activity In Today's Session
"
365,2021-02-24,10:48:01,218.820007,223.035004, 4.2, 1.9,"Analyzing Boeing's Unusual Options Activity
"
366,2021-02-23,11:28:08,212.429993,211.410004,-1.0,-0.4,"Tuesday's Market Minute: Boeing 777 Grounded
"
367,2021-02-22,11:23:16,216.365005,220.000000, 3.6, 1.6,"Boeing Seeks Grounding Of 777s Equipped With Pratt-Whitney Engine Model
"
368,2021-02-22,11:09:05,216.365005,220.000000, 3.6, 1.6,"Home Depot, Lowe's, Nvidia Among Highlights Of Another Key Earnings Week
"
369,2021-02-22,10:34:25,216.365005,220.000000, 3.6, 1.6,"Thinking About Buying Stock In Tesla, Boeing, Nio Or Plug Power?
"
370,2021-02-16,10:49:09,214.529999,215.330002, 0.8, 0.3,"Understanding Boeing's Unusual Options Activity
"
371,2021-02-12,10:59:44,212.179993,212.059998,-0.1,-0.0,"ROCE Insights For Boeing
"
372,2021-02-10,10:39:26,213.990005,212.339996,-1.6,-0.7,"After Getting A Lyft, Market Awaits Uber Earnings, Fed's Powell Later Today
"
373,2021-02-09,12:04:35,212.419998,215.770004, 3.3, 1.5,"Virgin Galactic Forms Advisory Board With NASA, Boeing Vets
"
374,2021-02-04,12:40:57,211.580002,210.309998,-1.2,-0.6,"Unusual Options Activity Insight: Boeing
"
375,2021-01-29,14:00:32,195.000000,194.059998,-0.9,-0.4,"Morgan Stanley Upgrades Boeing On Being 'Ready For Takeoff'
"
376,2021-01-29,11:04:36,199.529999,196.960007,-2.5,-1.2,"Benzinga's Top Ratings Upgrades, Downgrades For January 29, 2021
"
377,2021-01-28,12:46:35,200.179993,198.360001,-1.8,-0.9,"The Tech Earnings Barrage: Earnings Beats By Apple, Facebook; More Big Tech Companies Report Next Week
"
378,2021-01-28,10:54:52,197.080002,196.660004,-0.4,-0.2,"Unusual Options Activity Insight: Boeing
"
379,2021-01-26,14:43:29,202.630005,203.029999, 0.3, 0.1,"10 Industrials Stocks With Unusual Options Alerts In Today's Session
"
380,2021-01-26,11:07:43,203.449997,203.309998,-0.1,-0.0,"Boeing Earnings Preview
"
381,2021-01-26,10:57:45,203.449997,203.309998,-0.1,-0.0,"Boeing Earnings Ahead: Eyeing Workforce Cuts, Aerospace Spending, And The Newly ""Ungrounded"" 737 MAX
"
382,2021-01-26,10:44:56,203.449997,203.309998,-0.1,-0.0,"Earnings Continue With Johnson & Johnson, 3M Early, Followed By Microsoft Later
"
383,2021-01-25,11:27:00,202.720001,200.354996,-2.3,-1.1,"Monday's Market Minute: Will Tech Strength Continue?
"
384,2021-01-25,11:18:10,202.720001,200.354996,-2.3,-1.1,"Earnings Palooza: 20% Of S&P 500 Reports This Week, Including Apple, Tesla
"
385,2021-01-22,13:39:25,205.110001,205.529999, 0.4, 0.2,"9 Industrials Stocks Showing Unusual Options Activity In Today's Session
"
386,2021-01-21,14:06:22,206.927597,207.710007, 0.7, 0.3,"7 Industrials Stocks With Unusual Options Alerts In Today's Session
"
387,2021-01-21,10:35:15,208.635193,207.711197,-0.9,-0.4,"Earnings Extravaganza As Investors Digest United's Losses, Await Intel And IBM
"
388,2021-01-20,13:00:52,212.304993,212.525101, 0.2, 0.1,"Berenberg Upgrades Boeing On 737 Max Prospects
"
389,2021-01-20,11:03:54,213.730301,212.270004,-1.4,-0.6,"Benzinga's Top Ratings Upgrades, Downgrades For January 20, 2021
"
390,2021-01-20,10:56:22,213.730301,212.270004,-1.4,-0.6,"10 Biggest Price Target Changes For Wednesday
"
391,2021-01-20,10:48:09,213.730301,212.270004,-1.4,-0.6,"Morgan Stanley Impresses With Earnings, Buttressed By Robust Investment Banking
"
392,2021-01-14,11:03:04,212.830002,212.190002,-0.6,-0.3,"Delta, BlackRock Both Up Early On As Investors Cheer Earnings Results
"
393,2021-01-07,13:37:01,212.750000,212.699997,-0.0,-0.0,"10 Industrials Stocks With Unusual Options Alerts In Today's Session
"
394,2021-01-07,11:31:03,215.365005,212.639999,-2.7,-1.2,"Analyzing Boeing's Unusual Options Activity
"
395,2021-01-05,14:08:29,210.919998,213.190002, 2.2, 1.0,"'Halftime Report' Final Trades: Uber, Boeing And More
"
396,2021-01-05,10:54:53,207.929993,209.039001, 1.1, 0.5,"""Reopening"" Shares In Focus After Coca-Cola, Boeing Hit By Virus Fears On Monday
"
397,2021-01-05,10:35:10,207.929993,209.039001, 1.1, 0.5,"Cramer Says It's 'Inconceivable' US Won't Have Better Relationship With China
"
398,2021-01-04,14:17:25,204.505005,203.699997,-0.8,-0.3,"'Halftime Report' Final Trades: Boeing, Fortuna Silver Mines And More
"
399,2021-01-04,13:00:24,203.820007,204.505005, 0.6, 0.3,"Airlines Expect Turbulent 2021 After 2020 Erased Two Decades Of Passenger Traffic Growth
"
400,2021-01-04,11:24:25,207.580002,206.179993,-1.4,-0.6,"ROCE Insights For Boeing
"
401,2021-01-04,11:04:49,207.580002,206.179993,-1.4,-0.6,"Benzinga's Top Upgrades, Downgrades For January 4, 2021
"
402,2020-12-30,11:36:20,217.449997,217.318695,-0.1,-0.0,"Understanding Boeing's Unusual Options Activity
"
403,2020-12-30,10:57:23,216.279999,217.449997, 1.1, 0.5,"FAANGs In Focus After Mega-Caps Had A Tough Tuesday Aside From Gains For Amazon
"
404,2020-12-29,13:59:34,216.115005,215.589996,-0.5,-0.2,"9 Industrials Stocks Showing Unusual Options Activity In Today's Session
"
405,2020-12-29,13:30:59,216.115005,215.589996,-0.5,-0.2,"Boeing 737 Max Returns To Skies With American Airlines, 2 Years After Deadly Crashes
"
406,2020-12-29,10:51:15,217.330002,217.860001, 0.5, 0.2,"House Passes $2,000 Direct Payments, But Senate Approval Seen Tougher
"
407,2020-12-29,10:44:14,217.330002,217.860001, 0.5, 0.2,"Top Five US Banks Generate Record $37 Billion Investment Bank Revenues In 2020: FT
"
408,2020-12-28,11:51:56,216.689697,216.179993,-0.5,-0.2,"Return On Capital Employed Overview: Boeing
"
409,2020-12-24,10:34:43,217.360001,216.744995,-0.6,-0.2,"Early Christmas For Banks? 10-Year Yield Flirting With 1% Again As Holiday-Shortened Session Starts
"
410,2020-12-21,11:00:30,214.199997,216.160004, 1.9, 0.9,"Return On Capital Employed Overview: Boeing
"
411,2020-12-18,13:36:03,220.330002,219.154999,-1.1,-0.5,"9 Industrials Stocks Showing Unusual Options Activity In Today's Session
"
412,2020-12-17,11:17:10,226.220001,225.240005,-0.9,-0.4,"Benzinga's Top Upgrades, Downgrades For December 17, 2020
"
413,2020-12-15,13:45:48,229.570007,231.699997, 2.1, 0.9,"10 Industrials Stocks With Unusual Options Alerts In Today's Session
"
414,2020-12-09,11:47:14,235.350006,236.300003, 0.9, 0.4,"7 Stocks That Could Benefit From China's 'Urban Air Mobility' Investment
"
415,2020-12-08,14:00:29,236.419998,237.375000, 0.9, 0.4,"9 Industrials Stocks Showing Unusual Options Activity In Today's Session
"
416,2020-12-07,14:34:57,239.735001,239.264999,-0.4,-0.1,"UBS Upgrades Boeing, Spirit AeroSystems, Doubles Price Targets
"
417,2020-12-07,13:56:30,241.919998,239.735001,-2.1,-0.9,"Why Brenda Vingiello Is Bullish On Boeing
"
418,2020-12-07,11:09:55,240.545700,241.199600, 0.6, 0.2,"Benzinga's Top Upgrades, Downgrades For December 7, 2020
"
419,2020-12-04,15:11:32,231.910004,232.070007, 0.1, 0.0,"10 Industrials Stocks Showing Unusual Options Activity In Today's Session
"
420,2020-12-04,11:06:03,235.460007,234.527298,-0.9,-0.3,"Benzinga's Top Upgrades, Downgrades For December 4, 2020
"
421,2020-12-03,10:42:25,235.727402,239.123093, 3.3, 1.4,"ROCE Insights For Boeing
"
422,2020-12-02,10:37:50,219.699997,217.960007,-1.7,-0.7,"Understanding Boeing's Unusual Options Activity
"
423,2020-11-25,13:44:42,218.839996,217.589996,-1.2,-0.5,"7 Industrials Stocks With Unusual Options Alerts In Today's Session
"
424,2020-11-25,11:20:54,216.220001,217.344498, 1.1, 0.5,"Deere Earnings Greeted With Cheer As Company Cites Improved Equipment Demand
"
425,2020-11-24,13:37:51,219.516098,217.740097,-1.7,-0.8,"December Outlook: Holidays Arrive For A Wild 2020 As Volatility Eases, Vaccine Hopes Grow
"
426,2020-11-24,13:36:42,219.516098,217.740097,-1.7,-0.8,"10 Industrials Stocks With Unusual Options Alerts In Today's Session
"
427,2020-11-24,10:39:38,222.184998,220.345001,-1.8,-0.8,"Cramer Says General Electric Has A Portfolio Made For Biden
"
428,2020-11-23,13:36:02,208.899994,211.919998, 3.0, 1.4,"10 Industrials Stocks Showing Unusual Options Activity In Today's Session
"
429,2020-11-20,13:40:16,201.860001,201.269806,-0.5,-0.2,"10 Industrials Stocks With Unusual Options Alerts In Today's Session
"
430,2020-11-20,12:07:07,202.302200,202.280106,-0.0,-0.0,"Spirit AeroSystems Analyst Turns Bullish, Sees 'Broader Aerospace Recovery'
"
431,2020-11-18,14:20:11,210.663406,208.740005,-1.9,-0.9,"PreMarket Prep Stock Of The Day: Boeing
"
432,2020-11-18,13:55:50,210.663406,208.740005,-1.9,-0.9,"10 Industrials Stocks With Unusual Options Alerts In Today's Session
"
433,2020-11-18,11:39:50,216.229996,208.929993,-7.3,-3.3,"Lowe's, Target Earnings Looks Solid, But Shares Go Different Directions In Early Trading
"
434,2020-11-18,10:37:14,214.872192,216.229996, 1.3, 0.6,"Benzinga's Top Upgrades, Downgrades For November 18, 2020
"
435,2020-11-18,10:34:24,214.872192,216.229996, 1.3, 0.6,"After Nearly 2 Years, FAA Says Boeing's 737 Max Can Carry Passengers And Fly Again
"
436,2020-11-17,14:13:57,209.410004,209.399994,-0.0,-0.0,"'Halftime Report' Final Trades Of The Day: GM, Boeing And More
"
437,2020-11-17,13:52:36,209.410004,209.399994,-0.0,-0.0,"10 Industrials Stocks Showing Unusual Options Activity In Today's Session
"
438,2020-11-17,10:48:49,199.500000,206.309998, 6.8, 3.4,"Not Good Enough? Impressive Earnings From Walmart And Home Depot Fail To Lift Market
"
439,2020-11-17,10:30:51,199.500000,206.309998, 6.8, 3.4,"Tuesday's Market Minute: Costco Announces $10/Share Special Dividend
"
440,2020-11-16,13:36:30,198.808701,200.279999, 1.4, 0.7,"10 Industrials Stocks With Unusual Options Alerts In Today's Session
"
441,2020-11-10,11:33:59,191.500000,191.070007,-0.4,-0.2,"JPMorgan Upgrades Raytheon, Spirit AeroSystems, Says Aerospace 'More Investable'
"
442,2020-11-09,10:33:23,178.250000,177.160004,-1.0,-0.6,"Return On Capital Employed Overview: Boeing
"
443,2020-10-28,12:54:50,151.059998,150.509995,-0.5,-0.3,"What Does Boeing's Debt Look Like?
"
444,2020-10-27,11:04:25,158.309998,157.494995,-0.8,-0.5,"Caterpillar, Pfizer, 3M Earnings Come In Better Than Expected, With Microsoft Straight Ahead
"
445,2020-10-23,10:52:09,166.846695,168.240005, 1.3, 0.8,"Gilead Shares Pop After Company's Drug Gets COVID-19 OK, But Intel Down On Earnings
"
446,,,,,,,
447,,,,,,,
448,,,,,,,
449,,,,,,,
450,,,,,,,
451,,,,,,,
452,,,,,,,
453,,,,,,,
454,,,,,,,
455,,,,,,,
456,,,,,,,
457,,,,,,,
458,,,,,,,
459,,,,,,,
460,,,,,,,
461,,,,,,,
462,,,,,,,
463,,,,,,,
464,,,,,,,
465,,,,,,,
466,,,,,,,
467,,,,,,,
468,,,,,,,
469,,,,,,,
470,,,,,,,
471,,,,,,,
472,,,,,,,
473,,,,,,,
474,,,,,,,
475,,,,,,,
476,,,,,,,
477,,,,,,,
478,,,,,,,
479,,,,,,,
480,,,,,,,
481,,,,,,,
482,,,,,,,
483,,,,,,,
484,,,,,,,
485,,,,,,,
486,,,,,,,
487,,,,,,,
488,,,,,,,
489,,,,,,,
490,,,,,,,
491,,,,,,,
492,,,,,,,
493,,,,,,,
494,,,,,,,
495,,,,,,,
496,,,,,,,
497,,,,,,,
498,,,,,,,
499,,,,,,,
500,,,,,,,
501,,,,,,,
502,,,,,,,
503,,,,,,,
504,,,,,,,
505,,,,,,,
506,,,,,,,
507,,,,,,,
508,,,,,,,
509,,,,,,,
510,,,,,,,
511,,,,,,,
512,,,,,,,
513,,,,,,,
514,,,,,,,
515,,,,,,,
516,,,,,,,
517,,,,,,,
518,,,,,,,
519,,,,,,,
520,,,,,,,
521,,,,,,,
522,,,,,,,
523,,,,,,,
524,,,,,,,
525,,,,,,,
526,,,,,,,
527,,,,,,,
528,,,,,,,
529,,,,,,,
530,,,,,,,
531,,,,,,,
532,,,,,,,
533,,,,,,,
534,,,,,,,
535,,,,,,,
536,,,,,,,
537,,,,,,,
538,,,,,,,
539,,,,,,,
540,,,,,,,
541,,,,,,,
542,,,,,,,
543,,,,,,,
544,,,,,,,
545,,,,,,,
546,,,,,,,
547,,,,,,,
548,,,,,,,
549,,,,,,,
550,,,,,,,
551,,,,,,,
552,,,,,,,
553,,,,,,,
554,,,,,,,
555,,,,,,,
556,,,,,,,
557,,,,,,,
558,,,,,,,
559,,,,,,,
560,,,,,,,
561,,,,,,,
562,,,,,,,
563,,,,,,,
564,,,,,,,
565,,,,,,,
566,,,,,,,
567,,,,,,,
568,,,,,,,
569,,,,,,,
570,,,,,,,
571,,,,,,,
572,,,,,,,
573,,,,,,,
574,,,,,,,
575,,,,,,,
576,,,,,,,
577,,,,,,,
578,,,,,,,
579,,,,,,,
580,,,,,,,
581,,,,,,,
582,,,,,,,
583,,,,,,,
584,,,,,,,
585,,,,,,,
586,,,,,,,
587,,,,,,,
588,,,,,,,
589,,,,,,,
590,,,,,,,
591,,,,,,,
592,,,,,,,
593,,,,,,,
594,,,,,,,
595,,,,,,,
596,,,,,,,
597,,,,,,,
598,,,,,,,
599,,,,,,,
600,,,,,,,
601,,,,,,,
602,,,,,,,
603,,,,,,,
604,,,,,,,
605,,,,,,,
606,,,,,,,
607,,,,,,,
608,,,,,,,
609,,,,,,,
610,,,,,,,
611,,,,,,,
612,,,,,,,
613,,,,,,,
614,,,,,,,
615,,,,,,,
616,,,,,,,
617,,,,,,,
618,,,,,,,
619,,,,,,,
620,,,,,,,
621,,,,,,,
622,,,,,,,
623,,,,,,,
624,,,,,,,
625,,,,,,,
626,,,,,,,
627,,,,,,,
628,,,,,,,
629,,,,,,,
630,,,,,,,
631,,,,,,,
632,,,,,,,
633,,,,,,,
634,,,,,,,
635,,,,,,,
636,,,,,,,
637,,,,,,,
638,,,,,,,
639,,,,,,,
640,,,,,,,
641,,,,,,,
642,,,,,,,
643,,,,,,,
644,,,,,,,
645,,,,,,,
646,,,,,,,
647,,,,,,,
648,,,,,,,
649,,,,,,,
650,,,,,,,
651,,,,,,,
652,,,,,,,
653,,,,,,,
654,,,,,,,
655,,,,,,,
656,,,,,,,
657,,,,,,,
658,,,,,,,
659,,,,,,,
660,,,,,,,
661,,,,,,,
662,,,,,,,
663,,,,,,,
664,,,,,,,
665,,,,,,,
666,,,,,,,
667,,,,,,,
668,,,,,,,
